Lubumbashi International Airport,Lubumashi,Congo (Kinshasa),FBM,-11.5913000107,27.5308990479
Kolwezi Airport,Kolwezi,Congo (Kinshasa),KWZ,-10.7658996582031,25.5056991577148
Kalemie Airport,Kalemie,Congo (Kinshasa),FMI,-5.87555980682373,29.25
Kamina Base Airport,Kamina Base,Congo (Kinshasa),KMN,-8.6420202255249,25.2528991699219
Kananga Airport,Kananga,Congo (Kinshasa),KGA,-5.90005016327,22.4692001343
Mbuji Mayi Airport,Mbuji-mayi,Congo (Kinshasa),MJM,-6.12124013901,23.5690002441
Modibo Keita International Airport,Bamako,Mali,BKO,12.5335,-7.94994
Gao Airport,Gao,Mali,GAQ,16.2483997344971,-0.005456000100821
Kayes Dag Dag Airport,Kayes,Mali,KYS,14.4812002182007,-11.4043998718262
Mopti Airport,Mopti,Mali,MZI,14.5128002167,-4.07955980301
Timbuktu Airport,Tombouctou,Mali,TOM,16.7304992675781,-3.00758004188538
Tessalit Airport,Tessalit,Mali,\N,20.2430000305176,0.977307975292206
Banjul International Airport,Banjul,Gambia,BJL,13.3380002975464,-16.6522006988525
Fuerteventura Airport,Fuerteventura,Spain,FUE,28.4526996612549,-13.8638000488281
Hierro Airport,Hierro,Spain,VDE,27.8148002624512,-17.8871002197266
La Palma Airport,Santa Cruz De La Palma,Spain,SPC,28.626499,-17.7556
Gran Canaria Airport,Gran Canaria,Spain,LPA,27.9319000244141,-15.3865995407104
Lanzarote Airport,Arrecife,Spain,ACE,28.945499,-13.6052
Tenerife South Airport,Tenerife,Spain,TFS,28.044500351,-16.5725002289
Tenerife Norte Airport,Tenerife,Spain,TFN,28.4827003479,-16.3414993286
Melilla Airport,Melilla,Spain,MLN,35.279800415,-2.9562599659
Lungi International Airport,Freetown,Sierra Leone,FNA,8.61644,-13.1955
Cufar Airport,Cufar,Guinea-Bissau,\N,11.2878999710083,-15.1805000305176
Spriggs Payne Airport,Monrovia,Liberia,MLW,6.28906011581421,-10.7587003707886
Roberts International Airport,Monrovia,Liberia,ROB,6.23379,-10.3623
Al Massira Airport,Agadir,Morocco,AGA,30.3250007629395,-9.41306972503662
Tan Tan Airport,Tan Tan,Morocco,TTA,28.4482002258301,-11.1612997055054
Saïss Airport,Fes,Morocco,FEZ,33.9272994995,-4.97796010971
Ifrane Airport,Ifrane,Morocco,\N,33.505298614502,-5.15290021896362
Moulay Ali Cherif Airport,Er-rachidia,Morocco,ERH,31.9475002289,-4.39833021164
Bassatine Airport,Meknes,Morocco,MEK,33.8791007995605,-5.51512002944946
Angads Airport,Oujda,Morocco,OUD,34.7872009277344,-1.92399001121521
Ben Slimane Airport,Ben Slimane,Morocco,GMD,33.655399,-7.22145
Rabat-Salé Airport,Rabat,Morocco,RBA,34.051498,-6.75152
Mohammed V International Airport,Casablanca,Morocco,CMN,33.3675003051758,-7.58997011184692
Menara Airport,Marrakech,Morocco,RAK,31.6068992615,-8.03629970551
Kenitra Airport,Kentira,Morocco,NNA,34.298900604248,-6.59588003158569
Ouarzazate Airport,Ouarzazate,Morocco,OZZ,30.9391002655,-6.90943002701
Cherif Al Idrissi Airport,Al Hociema,Morocco,AHU,35.1771011352539,-3.83951997756958
Saniat R'mel Airport,Tetouan,Morocco,TTU,35.594299316406,-5.320020198822
Ibn Batouta Airport,Tanger,Morocco,TNG,35.7268981934,-5.91689014435
Ziguinchor Airport,Ziguinchor,Senegal,ZIG,12.5556,-16.281799
Cap Skirring Airport,Cap Skiring,Senegal,CSK,12.39533,-16.748
Kaolack Airport,Kaolack,Senegal,KLC,14.146900177002,-16.0513000488281
Léopold Sédar Senghor International Airport,Dakar,Senegal,DKR,14.7397003173828,-17.4902000427246
Saint Louis Airport,St. Louis,Senegal,XLS,16.0508003234863,-16.4631996154785
Bakel Airport,Bakel,Senegal,BXE,14.8472995758057,-12.4682998657227
Kédougou Airport,Kedougou,Senegal,KGG,12.5722999572754,-12.2202997207642
Tambacounda Airport,Tambacounda,Senegal,TUD,13.7368001937866,-13.6531000137329
Aioun el Atrouss Airport,Aioun El Atrouss,Mauritania,AEO,16.7112998962402,-9.63788032531738
Tidjikja Airport,Tidjikja,Mauritania,TIY,18.5701007843018,-11.4235000610352
Kiffa Airport,Kiffa,Mauritania,KFA,16.5900001525879,-11.4062004089355
Néma Airport,Nema,Mauritania,EMN,16.6219997406006,-7.31659984588623
Kaédi Airport,Kaedi,Mauritania,KED,16.1595001220703,-13.5075998306274
Nouakchott–Oumtounsy International Airport,Nouakschott,Mauritania,NKC,18.31,-15.9697222
Sélibaby Airport,Selibabi,Mauritania,SEY,15.1796998977661,-12.2073001861572
Atar International Airport,Atar,Mauritania,ATR,20.506799697876,-13.0431995391846
Nouadhibou International Airport,Nouadhibou,Mauritania,NDB,20.9330997467041,-17.0300006866455
Bir Moghrein Airport,Bir Moghrein,Mauritania,\N,25.2367000579834,-11.5887002944946
Fria Airport,Fira,Guinea,FIG,10.350600242615,-13.569199562073
Faranah Airport,Faranah,Guinea,FAA,10.0354995728,-10.7698001862
Tata Airport,Labe,Guinea,LEK,11.326100349426,-12.286800384521
Amílcar Cabral International Airport,Amilcar Cabral,Cape Verde,SID,16.7414,-22.9494
Rabil Airport,Boa Vista,Cape Verde,BVC,16.1364994049072,-22.8889007568359
Maio Airport,Maio,Cape Verde,MMO,15.1559000015259,-23.2136993408203
Preguiça Airport,Sao Nocolau Island,Cape Verde,SNE,16.588399887085,-24.2847003936768
São Pedro Airport,Sao Vicente Island,Cape Verde,VXE,16.8332004547119,-25.0552997589111
Addis Ababa Bole International Airport,Addis Ababa,Ethiopia,ADD,8.97789001465,38.7993011475
Lideta Army Airport,Addis Ababa,Ethiopia,\N,9.003685,38.725498
Arba Minch Airport,Arba Minch,Ethiopia,AMH,6.03939008712769,37.5904998779297
Axum Airport,Axum,Ethiopia,AXU,14.1468000411987,38.7728004455566
Bahir Dar Airport,Bahar Dar,Ethiopia,BJR,11.608099937439,37.3216018676758
Aba Tenna Dejazmach Yilma International Airport,Dire Dawa,Ethiopia,DIR,9.62469959259033,41.8541984558105
Gambella Airport,Gambella,Ethiopia,GMB,8.12876033782959,34.5630989074707
Gonder Airport,Gondar,Ethiopia,GDQ,12.5199003219604,37.4339981079102
Jimma Airport,Jimma,Ethiopia,JIM,7.66609001159668,36.8166007995605
Lalibella Airport,Lalibella,Ethiopia,LLI,11.9750003814697,38.9799995422363
Mekele Airport,Makale,Ethiopia,MQX,13.467399597168,39.5335006713867
Asosa Airport,Asosa,Ethiopia,ASO,10.018500328064,34.5862998962402
Bujumbura International Airport,Bujumbura,Burundi,BJM,-3.32401990890503,29.3185005187988
Egal International Airport,Hargeisa,Somalia,HGA,9.51817035675049,44.0887985229492
Berbera Airport,Berbera,Somalia,BBO,10.3892002105713,44.9411010742188
Kisimayu Airport,Kismayu,Somalia,KMU,-0.377353012561798,42.4592018127441
El Nouzha Airport,Alexandria,Egypt,ALY,31.1839008331299,29.9489002227783
Abu Simbel Airport,Abu Simbel,Egypt,ABS,22.3759994507,31.611700058
Cairo International Airport,Cairo,Egypt,CAI,30.1219005584717,31.4055995941162
Cairo West Airport,Cairo,Egypt,CWE,30.116399765,30.9153995514
Hurghada International Airport,Hurghada,Egypt,HRG,27.1783008575439,33.7994003295898
El Gora Airport,El Gorah,Egypt,EGH,31.068559,34.129629
Luxor International Airport,Luxor,Egypt,LXR,25.671,32.7066
Mersa Matruh Airport,Mersa-matruh,Egypt,MUH,31.3253993988,27.2217006683
Port Said Airport,Port Said,Egypt,PSD,31.2793998718262,32.2400016784668
St Catherine International Airport,St. Catherine,Egypt,SKV,28.685300827,34.0625
Aswan International Airport,Aswan,Egypt,ASW,23.9643993378,32.8199996948
El Tor Airport,El-tor,Egypt,ELT,28.2089996337891,33.6455001831055
Eldoret International Airport,Eldoret,Kenya,EDL,0.404457986354828,35.238899230957
Kakamega Airport,Kakamega,Kenya,GGM,0.271342009306,34.7873001099
Kisumu Airport,Kisumu,Kenya,KIS,-0.086139000952244,34.7289009094238
Kitale Airport,Kitale,Kenya,KTL,0.97198897600174,34.9585990905762
Lodwar Airport,Lodwar,Kenya,LOK,3.1219699382782,35.608699798584
Manda Airstrip,Lamu,Kenya,LAU,-2.25241994857788,40.9131011962891
Mombasa Moi International Airport,Mombasa,Kenya,MBA,-4.03483009338379,39.5942001342773
Naivasha Airport,Naivasha,Kenya,\N,-0.787953,36.433494
Nairobi Wilson Airport,Nairobi,Kenya,WIL,-1.32172000408173,36.8148002624512
Moi Air Base,Nairobi,Kenya,\N,-1.27726995945,36.8623008728
Wajir Airport,Wajir,Kenya,WJR,1.73324,40.091599
Bu Attifel Airport,Buattifel,Libya,\N,28.7954006195068,22.0809001922607
Warehouse 59e Airport,Giallo,Libya,\N,28.638500213623,21.4379997253418
Ghat Airport,Ghat,Libya,GHT,25.1455993652,10.1426000595
Kufra Airport,Kufra,Libya,AKF,24.1786994934082,23.3139991760254
Benina International Airport,Benghazi,Libya,BEN,32.0968017578,20.2695007324
Sabha Airport,Sebha,Libya,SEB,26.9869995117187,14.4724998474121
Tripoli International Airport,Tripoli,Libya,TIP,32.6635017395,13.1590003967
Marsa Brega Airport,Marsa Brega,Libya,LMQ,30.3780994415283,19.5764007568359
Ras Lanuf Oil Airport,Ras Lanouf V 40,Libya,\N,30.5,18.5272006988525
Hon Airport,Hon,Libya,HUQ,29.1100997924805,15.9656000137329
Dahra Airport,Dahra,Libya,\N,29.4726009368896,17.9349002838135
Ghadames East Airport,Ghadames,Libya,LTD,30.1516990661621,9.71531009674072
Zella 74 Airport,Zella 74,Libya,\N,28.5898990631104,17.2938995361328
Gisenyi Airport,Gisenyi,Rwanda,GYI,-1.67719995975494,29.2588996887207
Kigali International Airport,Kigali,Rwanda,KGL,-1.96863,30.1395
Kamembe Airport,Kamembe,Rwanda,KME,-2.46223998069763,28.9078998565674
Dongola Airport,Dongola,Sudan,DOG,19.1539001465,30.4300994873
Damazin Airport,Damazin,Sudan,RSS,11.7859,34.3367
El Fasher Airport,El Fasher,Sudan,ELF,13.6148996353149,25.3246002197266
Kassala Airport,Kassala,Sudan,KSL,15.3874998092651,36.328800201416
Kadugli Airport,Kadugli,Sudan,KDX,11.1379995346,29.7010993958
El Obeid Airport,El Obeid,Sudan,EBD,13.1532001495361,30.2327003479004
Juba International Airport,Juba,South Sudan,JUB,4.87201023102,31.6011009216
Malakal Airport,Malakal,Sudan,MAK,9.55897045135498,31.6522006988525
Khartoum International Airport,Khartoum,Sudan,KRT,15.5895004272461,32.5531997680664
Arusha Airport,Arusha,Tanzania,ARK,-3.36778998374939,36.63330078125
Julius Nyerere International Airport,Dar Es Salaam,Tanzania,DAR,-6.87811,39.202599
Dodoma Airport,Dodoma,Tanzania,DOD,-6.17044019699097,35.7526016235352
Iringa Airport,Iringa,Tanzania,IRI,-7.66863012313843,35.7521018981934
Kilimanjaro International Airport,Kilimanjaro,Tanzania,JRO,-3.42940998077,37.0745010376
Lake Manyara Airport,Lake Manyara,Tanzania,LKY,-3.37631011009216,35.8182983398437
Mtwara Airport,Mtwara,Tanzania,MYW,-10.3390998840332,40.1818008422852
Mwanza Airport,Mwanza,Tanzania,MWZ,-2.4444899559021,32.9327011108398
Pemba Airport,Pemba,Tanzania,PMA,-5.25725984573364,39.8114013671875
Tanga Airport,Tanga,Tanzania,TGT,-5.09236001968384,39.0712013244629
Abeid Amani Karume International Airport,Zanzibar,Tanzania,ZNZ,-6.22202,39.224899
Entebbe International Airport,Entebbe,Uganda,EBB,0.042386,32.443501
Soroti Airport,Soroti,Uganda,SRT,1.72768998146057,33.6227989196777
Tirana International Airport Mother Teresa,Tirana,Albania,TIA,41.4146995544,19.7206001282
Burgas Airport,Bourgas,Bulgaria,BOJ,42.5695991516113,27.5151996612549
Gorna Oryahovitsa Airport,Gorna Orechovica,Bulgaria,GOZ,43.1514015197754,25.7129001617432
Plovdiv International Airport,Plovdiv,Bulgaria,PDV,42.067799,24.8508
Sofia Airport,Sofia,Bulgaria,SOF,42.6966934204102,23.4114360809326
Stara Zagora Airport,Stara Zagora,Bulgaria,SZR,42.3766667,25.655
Varna Airport,Varna,Bulgaria,VAR,43.232101,27.8251
Larnaca International Airport,Larnaca,Cyprus,LCA,34.8750991821289,33.6249008178711
Paphos International Airport,Paphos,Cyprus,PFO,34.7179985046387,32.4856986999512
RAF Akrotiri,Akrotiri,Cyprus,AKT,34.590401,32.9879
Dubrovnik Airport,Dubrovnik,Croatia,DBV,42.5614013671875,18.2681999206543
Osijek-Čepin Airfield,Cepin,Croatia,\N,45.5427778,18.6319444
Osijek Airport,Osijek,Croatia,OSI,45.4626998901367,18.8101997375488
Pula Airport,Pula,Croatia,PUY,44.8935012817383,13.9222002029419
Grobnicko Polje Airport,Grobnik,Croatia,\N,45.3795013427734,14.5038003921509
Rijeka Airport,Rijeka,Croatia,RJK,45.2168998718262,14.5703001022339
Split Airport,Split,Croatia,SPU,43.5388984680176,16.2980003356934
Varaždin Airport,Varazdin,Croatia,\N,46.2946472167969,16.3829326629639
Zagreb Airport,Zagreb,Croatia,ZAG,45.7429008484,16.0687999725
Zadar Airport,Zadar,Croatia,ZAD,44.108299,15.3467
Udbina Air Base,Udbina,Croatia,\N,44.5575981140137,15.7743997573853
Albacete-Los Llanos Airport,Albacete,Spain,ABC,38.9485015869,-1.86352002621
Alicante International Airport,Alicante,Spain,ALC,38.2821998596191,-0.55815601348877
Almería International Airport,Almeria,Spain,LEI,36.8438987731934,-2.3701000213623
Asturias Airport,Aviles,Spain,OVD,43.5635986328125,-6.03461980819702
Córdoba Airport,Cordoba,Spain,ODB,37.8419990539551,-4.84887981414795
Bilbao Airport,Bilbao,Spain,BIO,43.3011016845703,-2.91060996055603
Barcelona International Airport,Barcelona,Spain,BCN,41.2971,2.07846
Badajoz Airport,Badajoz,Spain,BJZ,38.891300201416,-6.82133007049561
A Coruña Airport,La Coruna,Spain,LCG,43.302101,-8.37726
Armilla Air Base,Granada,Spain,\N,37.1332016,-3.63568997
Girona Airport,Gerona,Spain,GRO,41.901000977,2.7605500221
Federico Garcia Lorca Airport,Granada,Spain,GRX,37.1887016296387,-3.77735996246338
Getafe Air Base,Madrid,Spain,\N,40.2941017150879,-3.72382998466492
Ibiza Airport,Ibiza,Spain,IBZ,38.8728981018,1.37311995029
Jerez Airport,Jerez,Spain,XRY,36.7445983886719,-6.06011009216309
San Javier Airport,Murcia,Spain,MJV,37.7750015258789,-0.812389016151428
Adolfo Suárez Madrid–Barajas Airport,Madrid,Spain,MAD,40.471926,-3.56264
Málaga Airport,Malaga,Spain,AGP,36.6749000549316,-4.49911022186279
Menorca Airport,Menorca,Spain,MAH,39.8625984191895,4.21864986419678
Moron Air Base,Sevilla,Spain,OZP,37.1749000549316,-5.61594009399414
Ocaña Airport,Ocana,Spain,\N,39.9375,-3.50332999229431
Pamplona Airport,Pamplona,Spain,PNA,42.7700004577637,-1.64632999897003
Alcantarilla Air Base,Murcia,Spain,\N,37.951099,-1.23032
Reus Air Base,Reus,Spain,REU,41.1473999023437,1.16717004776001
Rota Naval Station Airport,Rota,Spain,ROZ,36.645198822,-6.34946012497
Salamanca Airport,Salamanca,Spain,SLM,40.9520988464355,-5.50198984146118
Son Bonet Airport,Son Bonet,Spain,\N,39.5988998413086,2.70278000831604
San Luis Airport,San Luis,Spain,\N,39.8622016906738,4.25832986831665
San Sebastian Airport,San Sebastian,Spain,EAS,43.3564987182617,-1.79060995578766
Santiago de Compostela Airport,Santiago,Spain,SCQ,42.8963012695313,-8.41514015197754
Pirineus - la Seu d'Urgel Airport,Seo De Urgel,Spain,LEU,42.3386,1.40917
Torrejón Airport,Madrid,Spain,TOJ,40.4967002868652,-3.44586992263794
Valencia Airport,Valencia,Spain,VLC,39.4893,-0.481625
Valladolid Airport,Valladolid,Spain,VLL,41.7061004639,-4.85194015503
Vitoria/Foronda Airport,Vitoria,Spain,VIT,42.8828010559082,-2.72446990013123
Vigo Airport,Vigo,Spain,VGO,42.2318000793457,-8.62677001953125
Santander Airport,Santander,Spain,SDR,43.4271011352539,-3.82000994682312
Zaragoza Air Base,Zaragoza,Spain,ZAZ,41.6661987304687,-1.04155004024506
Sevilla Airport,Sevilla,Spain,SVQ,37.4179992675781,-5.8931097984314
Calais-Dunkerque Airport,Calais,France,CQF,50.962100982666,1.95475995540619
Péronne-Saint-Quentin Airport,Peronne,France,\N,49.8685,3.02958
Nangis-Les Loges Airport,Nangis,France,\N,48.5961990356445,3.00678992271423
Bagnoles-de-l'Orne-Couterne Airport,Bagnole-de-l'orne,France,\N,48.5457992553711,-0.387443989515305
Albert-Bray Airport,Albert,France,BYF,49.9715003967,2.69765996933
Le Touquet-Côte d'Opale Airport,Le Tourquet,France,LTQ,50.5173988342285,1.62058997154236
Valenciennes-Denain Airport,Valenciennes,France,XVS,50.3258018493652,3.46126008033752
Amiens-Glisy Airport,Amiens,France,\N,49.873004,2.387074
Agen-La Garenne Airport,Agen,France,AGF,44.1747016906738,0.590556025505066
Cazaux (BA 120) Air Base,Cazaux,France,\N,44.5332984924316,-1.125
Bordeaux-Mérignac Airport,Bordeaux,France,BOD,44.8283004761,-0.715556025505
Bergerac-Roumanière Airport,Bergerac,France,EGC,44.8252983093262,0.518611013889313
Toulouse-Francazal (BA 101) Air Base,Toulouse,France,\N,43.5456008911133,1.36749994754791
Cognac-Châteaubernard (BA 709) Air Base,Cognac,France,CNG,45.6582984924316,-0.317499995231628
Poitiers-Biard Airport,Poitiers,France,PIS,46.5876998901367,0.306665986776352
Montluçon-Guéret Airport,Montlucon-gueret,France,MCU,46.222599029541,2.3639600276947
Limoges Airport,Limoges,France,LIG,45.8628005981445,1.17944002151489
Mont-de-Marsan (BA 118) Air Base,Mont-de-marsan,France,\N,43.911701,-0.5075
Niort-Souché Airport,Niort,France,NIT,46.313477,-0.394529
Toulouse-Blagnac Airport,Toulouse,France,TLS,43.629101,1.36382
Pau Pyrénées Airport,Pau,France,PUF,43.3800010681152,-0.418610990047455
Muret-Lherm Airport,La Rochelle,France,\N,43.4488983154297,1.26332998275757
Tarbes-Lourdes-Pyrénées Airport,Tarbes,France,LDE,43.1786994934082,-0.006438999902457
Angoulême-Brie-Champniers Airport,Angouleme,France,ANG,45.7291984558106,0.221456006169319
Brive Souillac Airport,Brive,France,BVE,45.039722,1.485556
Périgueux-Bassillac Airport,Perigueux,France,PGX,45.1981010437012,0.815555989742279
Biarritz-Anglet-Bayonne Airport,Biarritz-bayonne,France,BIQ,43.4683333,-1.5311111
Cahors-Lalbenque Airport,Cahors,France,ZAO,44.3513984680176,1.47528004646301
Saint-Girons-Antichan Airport,St.-girons,France,\N,43.0078010559082,1.10315001010895
Arcachon-La Teste-de-Buch Airport,Arcachon,France,\N,44.596401,-1.11083
Albi-Le Séquestre Airport,Albi,France,LBI,43.9138984680176,2.11305999755859
Castres-Mazamet Airport,Castres,France,DCM,43.5563011169434,2.2891800403595
Toulouse-Lasbordes Airport,Toulouse,France,\N,43.5861015319824,1.49916994571686
Millau-Larzac Airfield,Millau,France,\N,43.9893,3.183
Graulhet-Montdragon Airport,Graulhet,France,\N,43.7710990905762,2.01082992553711
Rodez-Marcillac Airport,Rodez,France,RDZ,44.407901763916,2.48267006874084
Ussel-Thalamy Airport,Ussel,France,\N,45.5346984863281,2.42389011383057
Villeneuve-sur-Lot Airport,Villeneuve-sur-lot,France,\N,44.396900177002,0.758889019489288
Royan-Médis Airport,Royan,France,RYN,45.628101348877,-0.972500026226044
Mimizan Airport,Mimizan,France,\N,44.145928,-1.16432
Aire-sur-l'Adour Airport,Aire-sur-l'adour,France,\N,43.709400177002,-0.245278000831604
Montauban Airport,Montauban,France,XMW,44.0256996154785,1.37803995609283
Auch-Lamothe Airport,Auch,France,\N,43.687801,0.601667
Libourne-Artigues-de-Lussac Airport,Libourne,France,\N,44.982498,-0.134722
Pamiers-Les Pujols Airport,Pamiers,France,\N,43.0905990600586,1.69582998752594
Marmande-Virazeil Airport,Marmande,France,\N,44.4989013671875,0.200514003634453
Rochefort-Saint-Agnant (BA 721) Airport,Rochefort,France,RCO,45.8877983093262,-0.983056008815765
Pontivy Airport,Pontivy,France,\N,48.0584983825684,-2.92182993888855
Aubigny-sur-Nère Airport,Aubigny-sur-nere,France,\N,47.480556,2.394167
Guiscriff Scaer Airport,Guiscriff-scaer,France,\N,48.0525016784668,-3.66472005844116
Ancenis Airport,Ancenis,France,\N,47.4081001281738,-1.17750000953674
Brienne-le-Château Airport,Brienne-le Chateau,France,\N,48.4297981262207,4.48222017288208
Colmar-Houssen Airport,Colmar,France,CMR,48.1099014282227,7.35901021957397
Beaune-Challanges Airport,Beaune,France,\N,47.005901,4.89342
Dole-Tavaux Airport,Dole,France,DLE,47.042686,5.435063
Joigny Airport,Joigny,France,\N,47.9921989440918,3.39222002029419
Verdun-Le Rozelier Airfield,Verdun,France,\N,49.122398,5.46905
Aubenas-Ardèche Méridional Airport,Aubenas-vals-lanas,France,OBS,44.544203,4.372192
Le Puy-Loudes Airport,Le Puy,France,LPY,45.0806999206543,3.76289010047913
Saint-Flour-Coltines Airport,St.-flour,France,\N,45.0764007568359,2.99360990524292
Bourg-Ceyzériat Airport,Bourg,France,\N,46.2009010314941,5.2920298576355
Villefranche-Tarare Airport,Vilefrance,France,\N,45.919983,4.634931
Moulins-Montbeugny Airport,Moulins,France,\N,46.5345993041992,3.42371988296509
Saint-Affrique-Belmont Airport,St.-afrique-belmont,France,\N,43.823299407959,2.74528002738953
Cassagnes-Bégonhès Airport,Cassagnes-beghones,France,\N,44.1777992248535,2.51500010490417
Metz-Nancy-Lorraine Airport,Metz,France,ETZ,48.9821014404,6.25131988525
Bastia-Poretta Airport,Bastia,France,BIA,42.5527000427246,9.48373031616211
Calvi-Sainte-Catherine Airport,Calvi,France,CLY,42.5244444,8.7930556
Figari Sud-Corse Airport,Figari,France,FSC,41.5005989074707,9.09778022766113
Ajaccio-Napoléon Bonaparte Airport,Ajaccio,France,AJA,41.9235992431641,8.8029203414917
Propriano Airport,Propriano,France,PRP,41.6605987548828,8.88974952697754
Solenzara (BA 126) Air Base,Solenzara,France,SOZ,41.9244003295898,9.4060001373291
Corte Airport,Corte,France,\N,42.2935981750488,9.19305992126465
Auxerre-Branches Airport,Auxerre,France,AUF,47.8502006530762,3.49710988998413
Chambéry-Savoie Airport,Chambery,France,CMF,45.6380996704102,5.88022994995117
Clermont-Ferrand Auvergne Airport,Clermont-Ferrand,France,CFE,45.7867012024,3.1691699028
Bourges Airport,Bourges,France,BOU,47.0581016540527,2.37028002738953
Chambéry-Challes-les-Eaux Airport,Chambery,France,\N,45.5611000061,5.97575998306
Chalon-Champforgeuil Airport,Chalon,France,\N,46.826099395752,4.81762981414795
Annemasse Airport,Annemasse,France,QNJ,46.1920013428,6.26839017868
Lyon Saint-Exupéry Airport,Lyon,France,LYS,45.725556,5.081111
Mâcon-Charnay Airport,Macon,France,\N,46.295101,4.79577
Saint-Yan Airport,St.-yan,France,SYT,46.4124984741211,4.01325988769531
Roanne-Renaison Airport,Roanne,France,RNE,46.0583000183105,4.00138998031616
Annecy-Haute-Savoie-Mont Blanc Airport,Annecy,France,NCY,45.9308333,6.1063889
Grenoble-Isère Airport,Grenoble,France,GNB,45.3628997802734,5.32937002182007
Montluçon-Domérat Airport,Montlucon,France,\N,46.352501,2.57049
Valence-Chabeuil Airport,Valence,France,VAF,44.9216,4.9699
Vichy-Charmeil Airport,Vichy,France,VHY,46.1697006225586,3.40373992919922
Aurillac Airport,Aurillac,France,AUR,44.8913993835449,2.42194008827209
"Châteauroux-Déols ""Marcel Dassault"" Airport",Chateauroux,France,CHR,46.860278,1.721111
Lyon-Bron Airport,Lyon,France,LYN,45.7271995544434,4.94427013397217
Aix-en-Provence (BA 114) Airport,Aix-les-milles,France,\N,43.5056,5.36778
Le Luc-Le Cannet Airport,Le Luc,France,\N,43.3847007751465,6.38713979721069
Cannes-Mandelieu Airport,Cannes,France,CEQ,43.542,6.95348
Saint-Étienne-Bouthéon Airport,St-Etienne,France,EBU,45.5405998229981,4.29639005661011
Istres Le Tubé/Istres Air Base (BA 125) Airport,Istres,France,\N,43.522701,4.92384
Carcassonne Airport,Carcassonne,France,CCF,43.2159996032715,2.30631995201111
Marseille Provence Airport,Marseille,France,MRS,43.439271922,5.22142410278
Nice-Côte d'Azur Airport,Nice,France,NCE,43.6584014893,7.21586990356
Orange-Caritat (BA 115) Air Base,Orange,France,XOG,44.1404991149902,4.86672019958496
Perpignan-Rivesaltes (Llabanère) Airport,Perpignan,France,PGF,42.7403984069824,2.87067008018494
Le Castellet Airport,Le Castellet,France,CTT,43.252498626709,5.78519010543823
Alès-Deaux Airport,Ales,France,\N,44.069698,4.14212
Montpellier-Méditerranée Airport,Montpellier,France,MPL,43.5761985778809,3.96301007270813
Béziers-Vias Airport,Beziers,France,BZR,43.3235015869141,3.35389995574951
Avignon-Caumont Airport,Avignon,France,AVN,43.9072990417481,4.90183019638062
Salon-de-Provence (BA 701) Air Base,Salon,France,\N,43.6063995361328,5.10925006866455
Lézignan-Corbières Airfield,Lezignan-corbieres,France,\N,43.1758,2.73417
Mende-Brenoux Airfield,Mende,France,MEN,44.502102,3.53282
Carpentras Airport,Carpentras,France,\N,44.0298004150391,5.07806015014648
Avord (BA 702) Air Base,Avord,France,\N,47.053299,2.6325
Paris Beauvais Tillé Airport,Beauvais,France,BVA,49.4543991088867,2.11278009414673
Châteaudun (BA 279) Air Base,Chateaudun,France,\N,48.058102,1.37662
Saumur-Saint-Florent Airport,Saumur,France,\N,47.256802,-0.115142
Évreux-Fauville (BA 105) Air Base,Evreux,France,EVX,49.0287017822266,1.21985995769501
Le Havre Octeville Airport,Le Havre,France,LEH,49.5339012145996,0.088055998086929
Abbeville,Abbeville,France,XAB,50.143501,1.831891
Orléans-Bricy (BA 123) Air Base,Orleans,France,ORE,47.9878005981,1.76056003571
Châlons-Vatry Airport,Chalons,France,XCR,48.7733333333,4.206111111
Rouen Airport,Rouen,France,URO,49.3842010498047,1.17480003833771
Tours-Val-de-Loire Airport,Tours,France,TUF,47.4322013855,0.727605998516
Cholet Le Pontreau Airport,Cholet,France,CET,47.0820999145508,-0.877063989639282
Laval-Entrammes Airport,Laval,France,LVA,48.0313987731934,-0.742986023426056
Orléans-Saint-Denis-de-l'Hôtel Airport,Orleans,France,\N,47.8969,2.16333
Paris-Le Bourget Airport,Paris,France,LBG,48.9693984985352,2.44139003753662
Creil Air Base,Creil,France,CSF,49.2535018920898,2.51914000511169
Charles de Gaulle International Airport,Paris,France,CDG,49.012798,2.55
Coulommiers-Voisins Airport,Coulommiers,France,\N,48.8376998901367,3.01611995697021
Melun-Villaroche Air Base,Melun,France,\N,48.6046981811523,2.67111992835999
Toussus-le-Noble Airport,Toussous-le-noble,France,TNF,48.7518997192383,2.10618996620178
Paris-Orly Airport,Paris,France,ORY,48.7233333,2.3794444
Pontoise - Cormeilles-en-Vexin Airport,Pontoise,France,POX,49.096667,2.040833
Villacoublay-Vélizy (BA 107) Air Base,Villacoublay,France,VIY,48.7741667,2.1916667
Reims-Prunay Airport,Reims,France,\N,49.2086982727051,4.15657997131348
Troyes-Barberey Airport,Troyes,France,\N,48.322102,4.0167
Lunéville-Croismare Airport,Luneville,France,\N,48.5932998657227,6.54345989227295
Étain-Rouvres Air Base,Etain,France,\N,49.2268981933594,5.67222023010254
Autun-Bellevue Airport,Autun,France,\N,46.9673004150391,4.26057004928589
Nevers-Fourchambault Airport,Nevers,France,NVS,47.0026016235352,3.11332988739014
Cambrai-Épinoy (BA 103) Air Base,Cambrai,France,\N,50.221802,3.15424
Maubeuge-Élesmes Airport,Maubeuge,France,XME,50.3105010986328,4.03312015533447
